City Name,Brand/Store Name,No. of Outlets,Full Address,Latitude,Longitude,Pincode,Area,Timing,isMall,MallName
,,,"No 21, Karuneegar Street, Adambakkam, Chennai - 600088 (Near Mount Railway Station)",12.994367,80.200255,600088,"No 21, Karuneegar Street, Adambakkam, Chennai - 600088 (Near Mount Railway Station)",10am-9pm,FALSE,
,,,"No 270, 271, 272, 273, 274, Krishna Court Ground, 1st Floor, R K Mutt Road, Mylapore, Chennai - 600004 (Near Luz Corner)",13.0362155,80.2676143,600004,"No 270, 271, 272, 273, 274, Krishna Court Ground, 1st Floor, R K Mutt Road, Mylapore, Chennai - 600004 (Near Luz Corner)",10am-10pm,FALSE,
,,,"No 112/116, Poonamalle High Road, Kumananchavadi, Chennai - 600056 (Next to EVP Marriage Hall)",13.0457114,80.1171557,600056,"No 112/116, Poonamalle High Road, Kumananchavadi, Chennai - 600056 (Next to EVP Marriage Hall)",9:30am-9pm,FALSE,
,,,"No 16 B, Casa Major Road, Egmore, Chennai - 600008 (Opposite Don Bosco School)",13.0704208,80.2550616,600008,"No 16 B, Casa Major Road, Egmore, Chennai - 600008 (Opposite Don Bosco School)",10am-10pm,FALSE,
,,,"No 370 Sai Towers, Arcot Road, Kodambakkam, Chennai - 600024 (Opp to Sekar Emporium & Next to Meenakshi College)",13.0537519,80.2279895,600024,"No 370 Sai Towers, Arcot Road, Kodambakkam, Chennai - 600024 (Opp to Sekar Emporium & Next to Meenakshi College)",10am-10pm,FALSE,
,,,"No 175, Arcot Road, Alwarthirunagar, Chennai - 600087 (Near KFC)",13.051205,80.20931,600087,"No 175, Arcot Road, Alwarthirunagar, Chennai - 600087 (Near KFC)",10:30am-10pm,FALSE,
,,,"No 1945/3, 18th Main Road, Anna Nagar, Chennai - 600040 (Opposite Vasantham Colony, Udayam Colony)",13.0945582,80.2058366,600040,"No 1945/3, 18th Main Road, Anna Nagar, Chennai - 600040 (Opposite Vasantham Colony, Udayam Colony)",10:30am-9pm,FALSE,
,,,"No 93, L B Road, Adyar, Chennai - 600020 (Near Globus)",12.9950337,80.2558678,600020,"No 93, L B Road, Adyar, Chennai - 600020 (Near Globus)",10am-9pm,FALSE,
,,,"No 1/153, Trunk Road, Iyyappanthangal, Chennai - 600056 (Opposite Depot)",13.0373643,80.138189,600056,"No 1/153, Trunk Road, Iyyappanthangal, Chennai - 600056 (Opposite Depot)",10am-9:30pm,FALSE,
,,,"Ac 15 Skm Plaza, 2nd Avenue, Anna Nagar, Chennai - 600040",13.0847106,80.2105842,600040,"Ac 15 Skm Plaza, 2nd Avenue, Anna Nagar, Chennai - 600040",open 24hrs,FALSE,
,,,"No 3, Poonamalee High Road, Porur, Chennai - 600116 (Near GK Cinemas)",13.034071,80.1612845,600116,"No 3, Poonamalee High Road, Porur, Chennai - 600116 (Near GK Cinemas)",10am-10pm,FALSE,
,,,"No 52/71, Arya Gowda Road, West Mambalam, Chennai - 600033 (Opposite to Hero Showroom, Near Krishna Sweets)",13.0431667,80.2220017,600033,"No 52/71, Arya Gowda Road, West Mambalam, Chennai - 600033 (Opposite to Hero Showroom, Near Krishna Sweets)",10am-9:30pm,FALSE,
,,,"No 44, Medavakkam Main Road, Madipakkam, Chennai - 600091 (Near Kumaran Cinema Hall)",12.9719352,80.192212,600091,"No 44, Medavakkam Main Road, Madipakkam, Chennai - 600091 (Near Kumaran Cinema Hall)",9:30am-9pm,FALSE,
,,,"No 1, Purasawalkam High Road, Vepery, Chennai - 600007",13.0867623,80.2583297,600007,"No 1, Purasawalkam High Road, Vepery, Chennai - 600007",9:30am-6:30pm,FALSE,
,,,"No:3, Arcot Road, Lameart Nagar, Virugambakkam, Chennai - 600092 (Near to MegaMart)",13.0444016,80.185804,600092,"No:3, Arcot Road, Lameart Nagar, Virugambakkam, Chennai - 600092 (Near to MegaMart)",10am-9:30pm,FALSE,
,,,"No 39/73 Plot No 6, Redhills Road, Ambattur, Chennai - 600053",13.1322838,80.169828,600053,"No 39/73 Plot No 6, Redhills Road, Ambattur, Chennai - 600053",9am-9pm,FALSE,
,,,"No 25 & 26, MTH Road, Ambattur, Chennai - 600053 (Opposite Stedford Hospital)",13.1017171,80.159055,600053,"No 25 & 26, MTH Road, Ambattur, Chennai - 600053 (Opposite Stedford Hospital)",9:30am-9pm,FALSE,
,,,"Atlr Swamy Hall, Opposite Siva Vishnu Temple, T Nagar, Chennai - 600017",13.0359937,80.2302188,600017,"Atlr Swamy Hall, Opposite Siva Vishnu Temple, T Nagar, Chennai - 600017",9:30am-9:30pm,FALSE,
,,,"No.1, Old Mahabalipuram Road, Sholinganallur, Chennai - 600119 (Near Signal)",12.881963,80.2277503,600119,"No.1, Old Mahabalipuram Road, Sholinganallur, Chennai - 600119 (Near Signal)",9am-10pm,FALSE,
,,,"No 8 Spectrum Mall Ground Floor, Paper Mills Road, Perambur, Chennai - 600011 (Opposite Big Bazzar)",13.1122705,80.2363842,600011,"No 8 Spectrum Mall Ground Floor, Paper Mills Road, Perambur, Chennai - 600011 (Opposite Big Bazzar)",9am-9pm,TRUE,BB-CHENNAI-PERAMBUR-SPECTRUM MALL
,,,"No 10, Harleyas Road, Kilpauk, Chennai - 600010",13.0834587,80.2428088,600010,"No 10, Harleyas Road, Kilpauk, Chennai - 600010",10am-10pm,FALSE,
,,,"No.159, KP Towers, Arcot Road, Vadapalani, Chennai - 600026 (Next to Kamala Theatre, Opposite to Forum Mall)",13.0493068,80.2093837,600026,"No.159, KP Towers, Arcot Road, Vadapalani, Chennai - 600026 (Next to Kamala Theatre, Opposite to Forum Mall)",10am-9:30pm,TRUE,
,,,"No 41/28, 70 Feet Road, Jawahar Nagar, Chennai - 600082 (Opp to Med Plus  Pharmacy)",13.1145514,80.2274391,600082,"No 41/28, 70 Feet Road, Jawahar Nagar, Chennai - 600082 (Opp to Med Plus  Pharmacy)",10am-9:30pm,FALSE,
,,,"NO 60, NAGAPPA NAICKER COMPLEX, RAJIV GANDHI SALAI, Karapakkam, Chennai - 600097 (OPPOSITE TO GANGAI AMMAN KOIL)",12.9171675,80.2296918,600097,"NO 60, NAGAPPA NAICKER COMPLEX, RAJIV GANDHI SALAI, Karapakkam, Chennai - 600097 (OPPOSITE TO GANGAI AMMAN KOIL)",9am-10pm,FALSE,
,,,"No 44, Gst Road, Pallavaram, Chennai - 600043 (Near HP Petrol Bunk)",12.96544,80.14837,600043,"No 44, Gst Road, Pallavaram, Chennai - 600043 (Near HP Petrol Bunk)",10:30am-9:30pm,FALSE,
,,,"Hush Puppies Store Chennai Citi Centre, Life Style No.10/11, Radhakrishnana Road, Mylapore, Chennai - 600004",13.0445,80.2598,600004,"Hush Puppies Store Chennai Citi Centre, Life Style No.10/11, Radhakrishnana Road, Mylapore, Chennai - 600004",10am-9pm,FALSE,
,,,"Shop No. Sl-26, Lower Ground Floor, Express Avenue Mall, Whites Road, Royapettah, Chennai - 600014",13.0584546,80.2641844,600014,"Shop No. Sl-26, Lower Ground Floor, Express Avenue Mall, Whites Road, Royapettah, Chennai - 600014",10am-10pm,TRUE,Express Avenue
,,,"# AA 136, Shanthi Colony, 4th Avenue, Anna Nagar, Chennai - 600040 (Opposite Union Bank)",13.0826878,80.2121039,600040,"# AA 136, Shanthi Colony, 4th Avenue, Anna Nagar, Chennai - 600040 (Opposite Union Bank)",10am-10pm,FALSE,
,,,"No 68, Ayaswamy Street, Tambaram West, Chennai - 600045",12.9266778,80.1156898,600045,"No 68, Ayaswamy Street, Tambaram West, Chennai - 600045",9:30am-9:30pm,FALSE,
,,,"No 829, Anna Salai, Mount Road, Chennai - 600002 (Chennai)",13.0683072,80.2714692,600002,"No 829, Anna Salai, Mount Road, Chennai - 600002 (Chennai)",10am-6pm,FALSE,
,,,,,,,,,,
,Biba,10,"No 10, Nageshwaran Street, T Nagar, Chennai - 600017 (Near Old Nalli)",13.0404162,80.2330274,600017,"No 10, Nageshwaran Street, T Nagar, Chennai - 600017 (Near Old Nalli)",10:30am-9:30pm,FALSE,
,,,"No 49 & 50 Express Avenue Mall Shop No 269 2nd Floor, Whites Road, Royapettah, Chennai - 600014 (Near Cloth Tower)",13.0584546,80.2641844,600014,"No 49 & 50 Express Avenue Mall Shop No 269 2nd Floor, Whites Road, Royapettah, Chennai - 600014 (Near Cloth Tower)",10am-8pm,TRUE,Max
,,,"Old No 24 New No 78, Sardar Patel Road, Adyar, Chennai - 600020 (Opposite Westside & Odyssey)",13.0065208,80.2561924,600020,"Old No 24 New No 78, Sardar Patel Road, Adyar, Chennai - 600020 (Opposite Westside & Odyssey)",10am-9pm,FALSE,
,,,"Shop No Y-214 2nd Avenue Umayal Achi Tower Annanagar Chennai, 2nd Avenue Anna Nagar, Anna Nagar, Chennai - 600040 (Next to Khazan Shop)",13.0851003,80.2114358,600040,"Shop No Y-214 2nd Avenue Umayal Achi Tower Annanagar Chennai, 2nd Avenue Anna Nagar, Anna Nagar, Chennai - 600040 (Next to Khazan Shop)",10:30am-10pm,FALSE,
,,,"Shop No 206 Ampa Skywalk Mall 2nd Floor, Nelson Manickam Road, Poonamallee High Road, Aminjikarai, Chennai - 600030",13.073498,80.221108,600030,"Shop No 206 Ampa Skywalk Mall 2nd Floor, Nelson Manickam Road, Poonamallee High Road, Aminjikarai, Chennai - 600030",10am-9:30pm,TRUE,Ampa Skywall Mall
,,,"No 142 Phoenix Market City S 52, Velachery Main Road, Velacheri, Chennai - 600042 (Near Guru Nanak College)",12.9905058,80.2169764,600042,"No 142 Phoenix Market City S 52, Velachery Main Road, Velacheri, Chennai - 600042 (Near Guru Nanak College)",10:30am-9:30pm,FALSE,
,,,"No 29, H M Center, Ground Floor, Nungambakkam High Road, Nungambakkam, Chennai - 600034 (Opposite Income Tax Office)",13.0571084,80.2482925,600034,"No 29, H M Center, Ground Floor, Nungambakkam High Road, Nungambakkam, Chennai - 600034 (Opposite Income Tax Office)",10:30am-9:30pm,FALSE,
,,,"No 65 Shop No 106 Ramee Mall 1st Floor, Anna Salai, Mount Road, Chennai - 600002 (Near Hyatt Hotel)",13.0430452,80.2486854,600002,"No 65 Shop No 106 Ramee Mall 1st Floor, Anna Salai, Mount Road, Chennai - 600002 (Near Hyatt Hotel)",10am-10pm,TRUE,Ramee Mall
,,,"Shop No 209, Gst Road, Chromepet, Chennai - 600044",12.9506579,80.1398789,600044,"Shop No 209, Gst Road, Chromepet, Chennai - 600044",10am-8pm,FALSE,
,,,"Shop No 33, 2nd Floor, V R Chennai Mall, Jawaharlal Nehru Road, Anna Nagar, Chennai - 600040",13.0805465,80.197132,600040,"Shop No 33, 2nd Floor, V R Chennai Mall, Jawaharlal Nehru Road, Anna Nagar, Chennai - 600040",10am-10pm,TRUE,VR Chennai
,,,,,,,,,,
,Calvin Klein,5,"No 32 G Platinum Building West Wing Ground Floor, Khader Nawaz Khan Road, Nungambakkam, Chennai - 600034 (Opposite Taj Hotel)",13.0601795,80.2481844,600034, Nungambakkam,10:00 am to 10:00 pm,FALSE,
,,,"No 142 Phoenix Market City Upper Ground Floor  52 & 53, Velacheri Main Road, Velacheri, Chennai - 600042 (Opposite Guru Nanak College)",12.9914801,80.2163179,600042,"Velacheri Main Road, Velacheri, (Opposite Guru Nanak College)",9:00 am to 10:00 pm,FALSE,
,,,"Shop No S 34 No 2 Upper Ground Floor Express Avenue Mall, Club House Road, Mount Road, Chennai - 600002",13.0584546,80.2641844,600002," Club House Road, Mount Road",10:00 Am to 10:00 Pm,TRUE,Express Avenue Mall
,,,"S.34, Whites Road, Royapettah, Chennai - 600014 (Near EA)",13.0568151,80.258375,600014, Royapettah,9:45am–7:45pm,FALSE,
,,,"Davidpuram, Kilpauk, Chennai - 600010",13.0845918,80.2411929,600010, Davidpuram,10am to 10pm,FALSE,
,,,,,,,,,,
,Crocs,3,"V R Chennai Mall, F 19, 1st Floor, Jawaharlal Nehru Road, Anna Nagar, Chennai - 600040",13.0805465,80.197132,600040,Anna Nagar,10:30 am to 10:00 pm,TRUE,V R Chennai Mall
,,,"No 23, Veeramanisalai, Kandanchavadi, Chennai - 600096 (Karunanidhi Chelan Nagar)",12.9665023,80.2494578,600096,Kandanchavadi,10:30 am to 10:00 pm,FALSE,
,,,"No. 75, Old No, 130, Ambattur Red Hills Rd, Vijayalakshmi Puram, Ambattur, Chennai - 600053",13.1264337,80.1535014,600053,Ambattur,10am–9pm,FALSE,
,,,,,,,,,,
,Fabindia,16,"No T 25, 7th Avenue, Besant Nagar, Chennai - 600090 (Opposite Santosh Hospital)",12.9957453,80.2694348,600090,Besant Nagar,10:00 am to 7:00 pm,FALSE,
,,,"New No 44 Old No 110, G N Chetty Road, T Nagar, Chennai - 600017 (Opposite Jain Temple)",13.041212,80.2353781,600017,"G N Chetty Road, T Nagar",10:30 am to 8:30 pm,FALSE,
,,,"Old No 34 & 36 New No 149 & 151, 4nd Avenue, Anna Nagar, Chennai - 600040 (Near Murugan Idlli Shop, Shanthi Colony)",13.0821992,80.2141808,600040,Anna Nagar,10:30 am to 8:30 pm,FALSE,
,,,"Door No 35, Old No 14B, Plot No 6, Block No 33, Ttk Road, Alwarpet, Chennai - 600018 (Opposite Sankara Hall)",13.0465335,80.2604895,600018,Alwarpet,10:30 am to 9:30 pm,FALSE,
,,,"No 3, Ilford House, Woods Road, Mount Road, Chennai - 600002 (Near Melody Cinema Hall & Behind Taj Hotel)",13.0621572,80.2643714,600002,Mount Road,10:30 am to 8:30 pm,FALSE,
,,,"No 49/50l Shop No 110 A Express Avenue Mall 1st Floor, Whites Road, Royapettah, Chennai - 600014",13.0584546,80.2641844,600014,Royapettah,11:00 am to 9:00 pm,TRUE,No 49/50l Shop No 110 A Express Avenue Mall 1st Floor
,,,"Old No 24, New No 49, Fourth Avenue, Ashok Nagar, Chennai - 600083 (Opposite Kun Honda Showroom)",13.0427699,80.2169416,600083,Ashok Nagar,10:30 am to 8:30 pm,FALSE,
,,,"No 142 S53 Phoenix Marketcity 2nd Floor, Velachery  Main Road, Velacheri, Chennai - 600042 (Near Gurunanak College)",12.9905058,80.2169764,600042,Velacheri,10:00 am to 10:00 pm,FALSE,
,,,"V R Chennai Mall 2nd Floor, Jawaharlal Nehru Road, Anna Nagar, Chennai - 600040",13.0805465,80.197132,600040,Anna Nagar,10:00 am to 10:00 pm,TRUE,V R Chennai Mall 2nd Floor
,,,"New No 15, Old No 9, Khader Nawaz Khan Road, Nungambakkam, Chennai - 600034 (Opposite Cafe Coffee Day)",13.0609703,80.251516,600034,Nungambakkam,10:30 am to 8:30 pm,FALSE,
,,,"Plot No 1 - 6, VGP Main Road, East Coast Road, Sholinganallur, Chennai - 600119 (Near Akkadian Water Tank-shop In A Park Complex)",12.914221,80.250524,600119,Sholinganallur,10:30 am to 8:30 pm,FALSE,
,,,"28 (First Floor, Vikram Plaza, Annamalai Nagar, Tiruchirappalli, Karur Bypass Road, Chennai - 600018",10.8290274,78.6858606,600018,Tiruchirappalli,10:30 am to 9:00 pm,FALSE,
,,,"No 183-188 The Forum Vijaya Mall Shop No 121 1st Floor, Arcot Road, Vadapalani, Chennai - 600026",13.0498937,80.2095018,600026,Vadapalani,10:00 am to 10:00 pm,TRUE,No 183-188 The Forum Vijaya Mall Shop No 121 1st Floor
,,,"18, E Coast Road, Akkarai, Chennai - 600115",12.8919163,80.2460102,600115,Akkarai,10:00 am to 10:00 pm,FALSE,
,,,"299, Old Mahabalipuram Road, Nehru Nagar, Kandanchavadi, Chennai - 600096",12.9714609,80.2498516,600096,Kandanchavadi,	10:30am–9:30pm,FALSE,
,,,"394 Old Mahabalipuram Road, Kottivakkam, Chennai - 600041 (Near Paradise Restaurant Rajiv Gandhi Salai, Nehru Nagar)",12.9301,80.2312,600041,Kottivakkam,Not available,FALSE,
,,,,,,,,,,
,Forever 21,2,"Express Avenue Mall, Shop No S48/S54, Ground Floor, Royapettah, Chennai - 600014",13.0584546,80.2641844,600014,Royapettah,10:00 am to 10:30 pm,TRUE,Express Avenue Mall
,,,"V R Chennai Mall, Ground Floor, Jawaharlal Nehru Road, Anna Nagar, Chennai - 600040",13.0805465,80.197132,600040,Anna Nagar,10:00 am to 10:00 pm,TRUE,V R Chennai Mall
,,,,,,,,,,
,Forever New,3,"No 49 & 50 L No 19 Express Avenue 1st Floor Shop No 159, Whites Road, Royapettah, Chennai - 600014",13.0584546,80.2641844,600014,Royapettah,10:00 am to 8:00 pm,FALSE,
,,,"Phoenix Market City, 145, Indira Gandhi Nagar, Velachery, Velachery Main Road, Chennai - 600042",12.9905058,80.2169764,600042,Velachery,10am–9pm,FALSE,
,,,"V R Mall, Ground Floor, Unit No G 13, Jawaharlal Nehru Road, Anna Nagar, Chennai - 600040 (Near Metro Zone & Thirumangalam Metro Station & Vee Care Hospital)",13.0805465,80.197132,600040,Anna Nagar,10:00 am to 10:30 pm,TRUE,V R Mall
,,,,,,,,,,
,Global Desi,3,"1st Floor,, Forum Vijaya Mall, Arcot Road, Vadapalani, Chennai, Tamil Nadu 600026 ",13.0498937,80.2095018,600026,Vadapalani,Temporarily Closed,TRUE, Forum Vijaya Mall
,,,"Second Floor, Express Mall, Whites Rd, Chennai, Tamil Nadu 600014",13.0584546,80.2641844,600014,Whites Rd,11am–10pm,TRUE, Express Mall
,,,"Shop S - 04, Velachery Rd, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042",12.9912955,80.2198031,600042,Velachery,11am–8pm,FALSE,
,,,,,,,,,,
,Globus,1," 113, Mena Kampala Arcade, 114, Sir Theagaraya Rd, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017",13.0403416,80.2430902,600017,"Parthasarathi Puram, T. Nagar",10:30am–9:30pm,FALSE,
,,,,,,,,,,
,H&M,,"Anna Salai, No. 2, Club House Rd, Royapettah, Chennai, Tamil Nadu 600002",13.06136,80.263855,600002,Royapettah,,FALSE,
,,,"Jawaharlal Nehru Rd, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040",13.0828949,80.1986805,600040,,,FALSE,
,,,"142, Velachery Rd, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042",12.9913026,80.2166199,600042,,,FALSE,
,,,,,,,,,,
,Indya,3,"S-64 B, Second Floor, VR Mall, N0.44, Pillayar Koli Street, Jawaharlal Nehru Rd, Anna Nagar, Chennai, Tamil Nadu 600040",13.081417,80.1961304,600040,,,TRUE,
,,,"S-272, 2nd Floor, Express Avenue Mall, Patullos Rd, Royapettah, Chennai, Tamil Nadu 600014",13.0584546,80.2641844,600014,,,TRUE,
,,,"Phoenix Market City, S-21, 2nd Floor, Velachery Rd, Chennai, Tamil Nadu 600042",12.9905058,80.2169764,600042,,,FALSE,
,,,,,,,,,,
,Jack & Jones,2,"50, 4th Ave, Block AI, AI Block, Anna Nagar, Chennai, Tamil Nadu 600040",13.0823531,80.2102782,600040,,,FALSE,
,,,"VR Mall, Unit No: G32/33. Ground Floor, Chennai #44 Pillayar Koli Street, Jawaharlal Nehru Rd, Anna Nagar, Chennai, Tamil Nadu 600040",13.0805465,80.197132,600040,,,TRUE,
,,,,,,,,,,
,Kazo,1,"Shop No.-G-22,GF, 142, Velachery Rd, Velachery, Chennai, Tamil Nadu 600042",12.9912664,80.2165262,600042,,,FALSE,
,,,,,,,,,,
,Lacoste,3,"Shop no S-051&52,Ground Floor,Express avenue mall,No 49, 50 L, Whites Rd, Royapettah, Chennai, Tamil Nadu 600014",13.058766,80.2644472,600014,,,FALSE,
,,,"Shop 08, 142, Velachery Rd, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042",12.9919161,80.2166744,600042,,,FALSE,
,,,"METROZONE TOWERS, G46 Ground floor VR Chennai, Anna Nagar, Chennai, Tamil Nadu 600040",13.081417,80.1961304,600040,,,FALSE,
,,,,,,,,,,
,Gap,1,"Ground floor, VR Chennai, Jawaharlal Nehru Rd, Anna Nagar West, Chennai, Tamil Nadu 600040",13.0805465,80.197132,600040,,,FALSE,
,,,,,,,,,,
,Lee,,"Shop No FF/127, Empress City Mall, Empress Mill's Chawl, Cotton Market, Empress City, Nagpur, Maharashtra 440018",21.1479681,79.093587,,,,,
,,,,,,,,,,
,Levi's ,18,"Balaji Enterprises shop No.B1 New Door No:102, OLD, No.81, Pasumpon Muthuramalinga Thevar Rd, Raja Annamalai Puram, Chennai, Tamil Nadu 600018",13.028666,80.249798,600018,Raja Annamalai Puram,10am–10pm,FALSE,
,,,"Ground Floor, Shop No. 108, Rajalakshmi Mahal, Sir Theagaraya Rd, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017",13.0411867,80.2352216,600017,"Parthasarathi Puram, T. Nagar",10am–10pm,FALSE,
,,,"Shop number f5 1st floor vr mall, no 44, Jawaharlal Nehru Rd, Anna Nagar, Chennai, Tamil Nadu 600040",13.0805465,80.197132,600040,Anna Nagar,10:30am–10:30pm,FALSE,
,,,"Shop No.128 First Floor, Express Avenue, Royapettah, Chennai, Tamil Nadu 600014",13.0584786,80.2639084,600014,Royapettah,10am–10pm,FALSE,
,,,"Old No. 19, New. No. 8, 3rd Cross Street, Kasturiba Nagar, Chennai, Adyar, Tamil Nadu 600020",13.0045496,80.2515207,600020,Kasturiba Nagar,10am–10pm,FALSE,
,,,"Unit No, G2, Velachery Rd, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042",12.9921871,80.2167833,600042,Velachery,10am–10pm,FALSE,
,,,"Shop No.55A, Ground Floor, Express Avenue, Royapettah, Chennai, Tamil Nadu 600014",13.0584546,80.2641844,600014,Royapettah,10am–10pm,FALSE,
,,,"Old No-193 New No- 212, Kannayiram Street, Grand Southern Trunk Rd, Radha Nagar, Chromepet, Chennai, Tamil Nadu 600044",12.9974663,80.1908107,600044,Chromepet,10am–10pm,FALSE,
,,,"3rd Cross St, Valmiki Nagar, Raja Garden, Lakshman Perumal Nagar, Chennai, Tamil Nadu 600041",12.9726203,80.2592848,600041,Lakshman Perumal Nagar,10am–10pm,FALSE,
,,,"Forum Vijaya Mall, UG-19, Vadapalani, Chennai, Tamil Nadu 600026",13.0498937,80.2095018,600026,Vadapalani,10am–10pm,TRUE,Forum Vijaya Mall
,,,"No 41, Nungambakkam High Rd, Ponnangipuram, Nungambakkam, Chennai, Tamil Nadu 600034",13.0587721,80.2480264,600034,Nungambakkam,10am–10pm,FALSE,
,,,"Block AD, 12, 2nd Ave, AB Block, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040",13.084543,80.217053,600040,Anna Nagar,9am–10pm,FALSE,
,,,"Velachery Rd, Aarthi Nagar, Selaiyur, Chennai, Tamil Nadu 600059",12.9225832,80.1364707,600059,Selaiyur,10am–10pm,FALSE,
,,,"Pasumpon Muthuramalinga Thevar Rd, Rathna Nagar, Nandanam, Chennai, Tamil Nadu 600028",13.0297913,80.2429717,600028,Nandanam,10am–10pm,FALSE,
,,,"The Marina Mall, Upper Ground Floor, G-14 Omr Road, Egattur, Village, Chennai, Tamil Nadu 603103",12.8360379,80.2293307,603103,Egattur,10am–9pm,TRUE,The Marina Mall
,,,"No 21, SH 49, Valmiki Nagar, Raja Garden, Kottivakkam, Chennai, Tamil Nadu 600041",12.9729327,80.2583537,600041,Kottivakkam,10am–10pm,FALSE,
,,,"19/20, Nungambakkam High Rd, Ponnangipuram, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600034",13.0619099,80.244908,600034,Nungambakkam,10am–10pm,FALSE,
,,,"SH 113, Thandavamoorthy Nagar, Valasaravakkam, Chennai, Tamil Nadu 600087",13.0419931,80.1771973,600087,Valasaravakkam,10am–10pm,FALSE,
,,,,,,,,,,
,,,,,,,,,,
,Mango ,2,"VR-CHENNAI, KOYAMBEDU VILLAGE, Chennai, Chennai, Tamil Nadu 600040",13.0805465,80.197132,600040,KOYAMBEDU VILLAGE,10am–10pm,FALSE,
,,,"19 & 20, Ground Floor, 17, Pattullos Rd, Express Estate, Thousand Lights, Chennai, Tamil Nadu 600002",13.0584546,80.2641844,600002,Thousand Lights,10am–10pm,FALSE,
,,,,,,,,,,
,Manyavar,15,"50, Thirumalai Pillai Rd, Balaji Nagar Extn-II, Vanuvampet, T. Nagar, Chennai, Tamil Nadu 600017",13.0506642,80.240346,600017,T. Nagar,10:30am–9:30pm,FALSE,
,,,"SN 155 A, 1st Floor, Express Mall 2 Club House Road, Anna Salai, Chennai, Tamil Nadu 600002",13.0588677,80.2647277,600002,,,TRUE,
,,,"Shop No 106, 1st Floor, Forum Mall 183 NSK Salai, Arcot Rd, near Green Park Hotel, Vadapalani, Chennai, Tamil Nadu 600026",13.0511013,80.208301,600026,,,TRUE,
,,,"Sugar Trends, B-2, 2nd Ave, B Block, Anna Nagar, Chennai, Tamil Nadu 600026",13.084332,80.2208722,600026,,,FALSE,
,,,"81, Thirumalai Pillai Rd, opposite Vani Mahal, Thirumurthy Nagar, Satyamurthy Nagar, T. Nagar, Chennai, Tamil Nadu 600017",13.0455763,80.24013,600017,,,FALSE,
,,,"Mall, No S59 & 142, Phoenix Market City, Main Rd, Velachery, Chennai, Tamil Nadu 600042",12.9905058,80.2169764,600042,,,TRUE,
,,,"Unit No S36, 2nd Floor, VR Chennai Mall, Jawaharlal Nehru Rd, Annai Sathya Nagar, Chennai, Tamil Nadu 600040",13.0805465,80.197132,600040,,,TRUE,
,,,"7th Cross StreetRajalakshmi Nagar,Velachery Shop No.17 & 18 1st floor, near Coal Barbeque, Chennai, Tamil Nadu 600042",12.9860619,80.2182291,600042,,,FALSE,
,,,"53, 1, Cathedral Rd, Gopalapuram, Chennai, Tamil Nadu 600086",13.044755,80.258536,600086,,,FALSE,
,,,"Shop No. A , New 208, 209 & 210, Grand Southern Trunk Rd, Radha Nagar, Chromepet, Chennai, Tamil Nadu 600044",12.950585,80.139788,600044,,,FALSE,
,,,"50, Thirumalai Pillai Rd, Balaji Nagar Extn-II, Vanuvampet, T. Nagar, Chennai, Tamil Nadu 600017",13.0476668,80.2395535,600017,,,FALSE,
,,,"AnnaSalai,Teynampet Shop No.520 Ground, 1st floor, near Courtyard Marriot, Chennai, Tamil Nadu 600018",13.0460041,80.2478248,600018,,,FALSE,
,,,"89, Sir Theagaraya Rd, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017",13.0407516,80.2383286,600017,,,FALSE,
,,,"Marina Mall , Shop 25, No-13/1A , OMR Road Egattur, Thirporur thaluk, Chengalpattu, Tamil Nadu 603103",12.8360379,80.2293307,603103,,,TRUE,
,,,"bus depot, 22/1, Sardar Patel Road (Next to Metro Shoes - Opp to gandhi nagar, Adyar, Chennai, Tamil Nadu 600020",13.006241,80.253832,600020,,,FALSE,
,,,,,,,,,,
,Marks & Spencer,8,"49, Express Avenue Mall- A-001 & A-101, 50, Whites Rd, Royapettah, Chennai, Tamil Nadu 600014",13.0584546,80.2641844,600014,,,TRUE,
,,,"Market City - Chennai Phoenix Market City Mall Unit no. UG-44, Tamil Nadu 600042",12.9905058,80.2169764,600042,,,TRUE,
,,,"VR Chennai Shop No. G37-F34 & F35 VR, Jawaharlal Nehru Rd, Chennai, Tamil Nadu 600040",13.0805465,80.197132,600040,,,FALSE,
,,,"Express Avenue Mall A-001 & A, 101, Whites Rd, Royapettah, Chennai, Tamil Nadu 600014",13.0588182,80.2643181,600014,,,TRUE,
,,,"Ground Floor, Phoenix Marketcity Mall Unit NOS UG-19-20 Upper, 142, Velachery Rd, Chennai, Tamil Nadu 600042",12.9905058,80.2169764,600042,,,TRUE,
,,,"CHENNAI- MARINA MALL SHOP NO-G028,GROUNDFLOOR,,13/1A, Egattur, Tamil Nadu 603103",12.8360379,80.2293307,603103,,,FALSE,
