City Name,Brand/Store Name,No. of Outlets,Full Address,Latitude,Longitude,Pincode,Area,Timing,isMall,MallName
,Crocs,6,"F-122, Neptune Mall, LBS Marg, Bhandup West, Mumbai - 400083",19.1417111,72.9314305,400083,Bhandup West,,TRUE,Neptune Mall
,,,"F-64, R City Mall, LBS Marg, Ghatkopar West, Mumbai - 400086",19.0996854,72.9163939,400086,Ghatkopar West,,TRUE,R City Mall
,,,"Shop No-F-35, 1st Floor, Oberoi Mall, Goragaon East, Mumbai - 400063",19.173725,72.8605168,400063,Goragaon East,,TRUE,Oberoi Mall
,,,"G-10, Phoenix Market City, Kamani Junction, LBS Marg, Kurla West, Mumbai - 400070",19.0863795,72.8889774,400070,Kurla West,,FALSE,
,,,"Shop No-18B, G/F, High Street Phoenix, Senapati Bapat Marg, Lower Parel, Mumbai - 400013",18.994744,72.8245993,400013,Lower Parel,,FALSE,
,,,"SF-223, Infiniti Mall, Link Road, Malad West, Mumbai - 400064",19.1848469,72.8345642,400064,Malad West,,TRUE,Infiniti Mall
,,,,,,,,,,
,Fabindia,16,"No. 2 & 4, Navroze, 66 Pali Hill, Bandra (West), Mumbai - 400050",19.0658356,72.8282461,400050,Bandra (West),,FALSE,
,,,"Unit No. 3 B, K-Star Mall, Diamond Garden, Chembur, Mumbai",19.0523708,72.901627,,Chembur,,TRUE,K-Star Mall
,,,"R- City Centre, Shop no. S-39 2nd floor, L. B. S. Marg, Ghatkopar (W), Mumbai - 400086",19.0996854,72.9163939,400086,Ghatkopar (W),,FALSE,
,,,"M/s. Oberoi Mall Private Ltd.S-25, Second Floor, Oberoi Garden City, Off. Western Express Highway, Goregaon (East), Mumbai - 400063",19.173725,72.8605168,400063,Goregaon (East),,TRUE,M/s. Oberoi Mall Private Ltd.S-25
,,,"Jeroo Building, 137, M.G. Road, Kala Ghoda, Colaba, Mumbai - 400001",18.9286988,72.8316811,400001,Colaba,,FALSE,
,,,"Noble House Junction of Khar Danda, 18th Road, Khar (West), Mumbai - 400052",19.0735345,72.8294797,400052,Khar (West),,FALSE,
,,,"Phoenix Marketcity, Unit No. F-77, First Floor, L.B.S. Road, Kurla (W), Mumbai - 400070",19.0863795,72.8889774,400070,Kurla (W),,FALSE,
,,,"Unit No.13, Grand Galleria, Phoenix Mills Compound,462, Senapati Bapat Marg, Lower Parel, Mumbai - 400013",18.994744,72.8245993,400013,Lower Parel,,FALSE,
,,,"F-2, First Floor, Inorbit Mall, Link Road, Mind Space, Malad (West), Mumbai - 400064",19.1729281,72.8359056,400064,Malad (West),,TRUE,Inorbit Mall
,,,"FF120, First Floor, Infiniti Malad, Link Road, Malad (West), Mumbai - 400064",19.1848469,72.8345642,400064,Malad (West),,FALSE,
,,,"S-109 / 218, B Wing, Nirmal Lifestyles,LBS Marg, Mulund (West), Mumbai - 400080",19.0846131,72.8839713,400080,Mulund (West),,FALSE,
,,,"Trance Ocean House, Ground Floor Unit No. G2, Hiranandani Business Park, Hiranandani Gardens, Powai, Mumbai",19.1189791,72.9125121,,Powai,,FALSE,
,,,"Shop No A (Ground & First Floor), Victoria Plaza, Plot No. 19, S.V. Road, Santacruz (W), Mumbai - 400054",19.080222,72.837729,400054,Santacruz (W),,FALSE,
,,,"S-20, Korum, Pokhran Road no. 1, Off Eastern Express Highway,Thane (West) - 400606",19.2028031,72.9653798,400606,Off Eastern Express Highway,,FALSE,
,,,"Unit F 24, First Floor, Inorbit Mall, Sector 30, Vashi, Navi Mumbai - 400705",19.0657994,73.0009493,400705,Vashi,,TRUE,Inorbit Mall
,,,"Mahran, Plot #16,Junction of Samarth Ramdas Marg &Gulmohar Cross Road No. 12,Juhu Vile Development Scheme, Vile Parle (W), Mumbai",19.1144207,72.8305692,,Vile Parle (W),,FALSE,
,,,,,,,,,,
,Forever 21,2,"Forever 21 Store: Phoenix Market City, Ug 72 & 73 & 74, Ff- 67 & 68 & 69, Lal Bahadur Shastri Marg, Kurla West, Mumbai 400070",19.0855991,72.8880338,400070,Kurla West,,FALSE,
,,,"Forever 21 Store: Seawoods Grand Central,Plot No. R-1, Sector 40, Seawoods Railway Station, Navi Mumbai, Maharashtra 400706",19.0209232,73.0191867,400706,Navi Mumbai,,FALSE,
,,,,,,,,,,
,Forever New,7,"Jio World Mall - Shop No - F-31A, 1st Floor, Maker Maxcity",19.0536611,72.8510858,,Maker Maxcity,11am–10pm,TRUE,Jio World Mall - Shop No - F-31A
,,,"UG 23, Phoenix Market City,Kurla, Mumbai -40007",19.0863795,72.8889774,,Kurla,11am–10pm,FALSE,
,,,"Shop Number : 1, Link Palace, Linking Road",19.0777081,72.8346362,,Link Palace,10am–9pm,FALSE,
,,,"Sky Zone Level 1,High Street Phoenix, Phoenix,Mills",33.6255479,-111.9757468,,Phoenix,11am–10pm,FALSE,
,,,"Shop No. G-5,Ground Floor Oberai Mall, International Business Park,Oberoi Garden City,Western Express Highway,Goregaon",19.173725,72.8605168,,Western Express Highway,11am–11:30pm,TRUE,Ground Floor Oberai Mall
,,,"Unit No-G3,Inorbit Mall,Link Road, Malad West,Mumbai,",19.1729281,72.8359056,,Malad West,11am–9pm,TRUE,Inorbit Mall
,,,"Unit No UG-66,First Floor, Seawoods Grand Central, Plot No.R-1,Sector 40,Seawoods Railway Station,Nerul Node, Mumbai-400706",19.0218844,73.0185706,400706,Nerul Node,11am–10pm,FALSE,
,,,,,,,,,,
,Global Desi,6,"Plot No, Unit Nos. 2, 3 and 4, Corporate Plaza, 444, Linking Rd, Bajaj Wadi, Ambedkar Nagar, Khar West, Mumbai",19.070134,72.834068,,Khar West,10:30am–9:30pm,FALSE,
,,,"462, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013",18.9940532,72.8241298,400013,Lower Parel,10am–9pm,FALSE,
,,,"Western Express Highway Shop No. S-32. Second Floor, Goregaon, Mumbai, Maharashtra 400063",19.174067,72.860524,400063,Goregaon,11am–9:30pm,FALSE,
,,,"Chhatrapati shivaji International Airport, Airport , Level 3 , SHA , Terminal 2 Domestic Departure, Mumbai, Maharashtra 400002",19.0903694,72.8627519,400002,Chhatrapati shivaji International Airport,,FALSE,
,,,"Infiniti Mall, Shop no. 11, Ground, New Link Rd, Andheri West, Mumbai, Maharashtra 400053",19.1412127,72.8309064,400053,Andheri West,,TRUE,Infiniti Mall
,,,"2, Eastern Express Hwy, Subhash Nagar, Thane West, Mumbai, Maharashtra 400610",19.210723,72.9809779,400610,Thane West,11am–9pm,FALSE,
,,,,,,,,,,
,Globus,4,"G-16, Ground Floor, R City Mall, LBS Marg, Old Anacin Factory, Ghatkopar (w), Mumbai - 400080",19.0996854,72.9163939,400080,Ghatkopar (w),Open 24 hours,TRUE,R City Mall
,,,"Ground Floor G 21 & F-21 Growel 101, Akurti Road, Kandivali (East) 400101",19.2033444,72.8595734,400101,Akurti Road,Closed,FALSE,
,,,"133 Jehangir Building, M.G. Road, Fort Mumbai - 400 001",18.9290353,72.8316308,400001,"M.G. Road, Fort Mumbai",10am–9:30pm,FALSE,
,,,"Thakur Shopping Mall & Multiplex, Gr. Floor, National Highway No 8, Mira Road, District Thane 401 107",19.2862316,72.8815778,401107,"Mira Road, Thane",,TRUE,Thakur Shopping Mall & Multiplex
,,,,,,,,,,
,H&M,9,"Unit LG - 14 / 14A / 15 / 26 / 27 / 27 A / 28 / 29 / 30, UG - 26, Lal Bahadur Shastri Rd, Kamani, Kurla West, Kurla",19.0870699,72.8884859,,Kurla West,11am–7:30pm,FALSE,
,,,"High Street Phoenix, Senapati Bapat Marg, Lower Parel, Mumbai",18.994744,72.8245993,,Lower Parel,11am–10pm,FALSE,
,,,"Lal Bahadur Shastri Rd, Amrut Nagar, Ghatkopar West, Mumbai",19.0991894,72.9173925,,Ghatkopar West,11am–7:30pm,FALSE,
,,,"Next to Jupiter Hospital, Thane West, Mumbai, Maharashtra 400606",19.2097096,72.9723931,400606,Thane West,11am–7pm,FALSE,
,,,"Viviana Mall, Thane West, Thane, Maharashtra 400606",19.2088139,72.9713387,400606,Thane West,11am–8pm,TRUE,Viviana Mall
,,,"Ghas Bazar, Station Road, Naupada, Bandra East, Mumbai, Maharashtra 400051",19.0564213,72.8413837,400051,Bandra East,10am–7pm,FALSE,
,,,"Shop No. 1, Bhoomi Heights, Lokmanya Tilak Rd, Vazira, Borivali West, Mumbai, Maharashtra 400092",19.2291038,72.8448274,400092,Borivali West,9am–9pm,FALSE,
,,,"Western Express Highway Goregaon East, Oberoi Garden City, Mumbai",19.173725,72.8605168,,Goregaon East,11am–11:30pm,FALSE,
,,,"Kalyan - Shilphata Rd, Casa Bella Gold, Mumbai, Maharashtra",19.1687301,73.0741872,,Kalyan,11am–9:30pm,FALSE,
,,,,,,,,,,
,Indya,2,"Oberoi Mall General AK Vidya Marg, S 04, Second floor, Western Express Hwy, Yashodham, Goregaon, Mumbai",19.173725,72.8605168,,Goregaon,,TRUE,Oberoi Mall General AK Vidya Marg
,,,"F - 96, Lal Bahadur Shastri Rd, Patelwadi.Kurla, Kamani, Kurla West, Kurla, Mumbai, Maharashtra 400070",19.0865042,72.8891493,400070,Kurla West,11am–7:30pm,FALSE,
,,,,,,,,,,
,Jack & Jones,8,"Phoenix Marketcity G 20, Ground Floor, Lal Bahadur Shastri Rd, Kurla West, Kurla, Mumbai",19.0863795,72.8889774,,Kurla West,11am–9:30pm,FALSE,
,,,"Oberoi Mall Shop No G26 Ground Floor, Goregaon, Mumbai, Maharashtra 400063",19.1739027,72.8611028,400063,Goregaon,11am–10pm,TRUE,Oberoi Mall Shop No G26 Ground Floor
,,,"Unit No. GF 006, FF 107, INFINITI – 2, Mindspace, Malad West",19.1848469,72.8345642,,Malad West,11am–10pm,FALSE,
,,,"Ground Floor, R City Mall, Shop No. G, 39, Lal Bahadur Shastri Rd, Ghatkopar West, Mumbai",19.0911899,72.9108026,,Ghatkopar West,11am–9:30pm,TRUE,R City Mall
,,,"Mangal Murthi Building, 2nd Floor, Linking Rd, near Arya Samaj Mandir, Santacruz West",19.0791537,72.8342338,,Santacruz West,10am–10pm,FALSE,
,,,"Inorbit Mall, Unit No. S 50/51, First Floor, New Link Rd, Malad West, Mumbai",19.17318682,72.83585583,,Malad West,11am–10pm,TRUE,Inorbit Mall
,,,"The Lalit Residency, Sahar Airport Road, Hotel Sai Leela, 2, Andheri East, Mumbai",19.1053238,72.8758792,,Andheri East,11am–7:30pm,FALSE,
,,,"Viviana Mall, G17, Eastern Express Hwy, beside Jupiter Hospital, Laxmi Nagar, Thane West, Thane, Maharashtra 400601",19.2097096,72.9723931,400601,Thane West,11am–9pm,TRUE,Viviana Mall
,,,,,,,,,,
,Kazo,3,"Shop F - 53 - F - 54, Lal Bahadur Shastri Rd, Kamani, Ashok Nagar, Kurla, Mumbai",19.0817883,72.881825,,Kurla,10am–10pm,FALSE,
,,,"No.G-61, R City Mall, Lal Bahadur Shastri Marg, Ghatkopar, Mumbai, Maharashtra 400077",19.0996854,72.9163939,400077,Ghatkopar,11am–9:30pm,TRUE,R City Mall
,,,"Shop 22, Inorbit Rd, Malad, Mindspace, Malad West, Mumbai",19.171952,72.8356615,,Malad West,10:30am–9:30pm,FALSE,
,,,,,,,,,,
,Lacoste,7,"Near, Shoppersstop Malad, 28/A, Plot No 1406 A, Inorbit Mall, New Link Rd, Mindspace, Malad West, Mumbai",42.1915872,-112.2507986,,Malad West,10:30am–9:30pm,TRUE,Inorbit Mall
,,,"GF-012, UGF, Infinity Mall 2, New Link Rd, next to Goregaon Sports Club, Rajan Pada, Malad(W, Mumbai",19.1848469,72.8345642,,Malad(W,11am–9:30pm,TRUE,Infinity Mall 2
,,,"UG-78,PHOENIX MARKET CITY MALL, LBS MARG, NR KAMANI JN, Kurla West, Mumbai",19.0863795,72.8889774,,Kurla West,10am–10:30pm,TRUE,
,,,"G-70, R City Mall Survey No. 146-B and C.T.S. No. 166, 166, 1 to 23, Lal Bahadur Shastri Rd, Ghatkopar, W, Mumbai, Maharashtra 400086",19.0996854,72.9163939,400086,Ghatkopar W,11am–9:30pm,TRUE,R City Mall Survey No. 146-B and C.T.S. No. 166
,,,"Chandan Cinema, Shoppersstop Juhu, Dynamix Mall, Sant Dnyaneshwar Marg, next to Sant, JVPD Scheme, Juhu, Mumbai, Maharashtra",19.1146403,72.8274212,,Juhu,11am–9:30pm,TRUE,Dynamix Mall
,,,"Chhatrapati Shivaji Maharaj International Airport, Terminal 2, S.I. Airport, New, Andheri East, Mumbai",19.0974373,72.8745017,,Andheri East,Open 24 hours,FALSE,
,,,"Ground Floor, Shop No.1, Rehem Mansion 1, Colaba, Causeway, Shahid Bhagat Singh Rd, Marg, Mumbai",18.9115,72.8217,,Marg,10:30am–9:30pm,FALSE,
,,,,,,,,,,
,Gap,3,"Upper Ground and First Floor,, Infiniti Mall, Malad West, Mumbai, Maharashtra 400057",19.1848697,72.8337679,400057,Malad West,11am–10pm,TRUE,Infiniti Mall
,,,"GF- 18, FF -14, Oberoi Mall, Ground & 1st Floor, Off, Western Express Hwy, Goregaon, Mumbai, Maharashtra 400063",19.173808,72.8605943,400063,Goregaon,11am–9:30pm,TRUE,Oberoi Mall
,,,"10a, Pali Mala Rd, Bandra West, Mumbai, Maharashtra 400050",19.062581,72.829616,400050,Bandra West,10am–9pm,FALSE,
,,,,,,,,,,
,Lee,11,"Inorbit Rd, Malad, Mindspace, Malad West, Mumbai, Maharashtra 400064",19.173679,72.836317,400064,,,FALSE,
,,,"Infiniti Mall, KL Walawalkar Marg, Phase D, Shastri Nagar, Andheri West, Mumbai",19.1411618,72.8310538,,Andheri West,,TRUE,Infiniti Mall
,,,"Lee Factory Outlet, Shop No.7, Raj Garden, Mahavir nagar, opp to Mahavir Bus Sto, Mumbai, Maharashtra 400067",19.2122296,72.8394779,400067,,,FALSE,
,,,"Shop G - 64, Lal Bahadur Shastri Rd, Patelwadi.Kurla, Kamani, Kurla West, Kurla",19.0861288,72.8888794,,Kurla West,,FALSE,
,,,"High Street Phoenix Mall, 462, Senapati Bapat Marg, Lower Parel, Mumbai",18.994744,72.8245993,,Lower Parel,,TRUE,High Street Phoenix Mall
,,,"Amrut Nagar Rd, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086",19.0999776,72.9142089,400086,,,FALSE,
,,,"Palm Beach Rd, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703",19.0664269,73.0018314,400703,Navi Mumbai,,FALSE,
,,,"HOP NO-44, 1ST FLOOR, VIVIANA MALL, Pokharan Rd Number 2, near JUPITOR HOSPITAL, SUBHAS NAGAR, Mumbai, Maharashtra 400610",19.2087175,72.9715119,400610,,,TRUE,
,,,"viviana mall, Thane, Maharashtra",19.2087175,72.9715119,,Thane,,TRUE,
,,,"SHOP NO-44, 1ST FLOOR, VIVIANA MALL, Pokharan Rd Number 2, near JUPITOR HOSPITAL, Subhash Nagar, Mumbai, Maharashtra 400610",19.2087175,72.9715119,400610,,,TRUE,
,,,"22C9+V6M, Nerul East, Sector 40, Nerul, Navi Mumbai, Maharashtra 400706",19.0218844,73.0185706,400706,Navi Mumbai,,FALSE,
,,,,,,,,,,
,Levi's ,17,"Shop G - 70, Shop No G70, Lower Ground Floor, Pheonix Market City Mall Mukund Company, Lal Bahadur Shastri Rd, Kamani, Kurla West, Kurla",19.0863795,72.8889774,,Kurla West,,TRUE,Pheonix Market City Mall Mukund Company
,,,"Phoenix Mall Compound , 21, Skyzone, Ground Floor, Phase-2A, Lower Parel West",18.9971465,72.8272331,,Phase-2A,,TRUE,Phoenix Mall Compound
,,,"G-101 F-101, Link Rose, Plot#63E, Linking Rd, Santacruz, Mumbai, W, Mumbai",19.0774075,72.8345412,,,,FALSE,
,,,"First Floor,LBS Road, Lal Bahadur Shastri Rd, Amrut Nagar, Ghatkopar West, Mumbai",19.0996854,72.9163939,,Ghatkopar West,,FALSE,
,,,"Oberoi Mall, Unit-33 1, Off, Western Express Hwy, Goregaon, Mumbai, Maharashtra 400063",19.1437704,72.8551596,400063,,,TRUE,Oberoi Mall
,,,"Infiniti 2, Shop No 111, 1st Floor, New Link Rd, next to D-Mart, Mumbai",19.1848469,72.8345642,,next to D-Mart,,FALSE,
,,,"Ground Floor, Kenilworth Shopping Arcade, Plot No. 505, TPS 111, CTS F 138, Linking Rd, Bandra West, Mumbai, Maharashtra 400050",19.0656153,72.8341935,400050,,,FALSE,
,,,"First Floor, Store No. S 104, Infinity Mall City Survey, New Link Rd, Oshiwara, Andheri West",19.1896833,72.835455,,Oshiwara,,TRUE,Infinity Mall City Survey
,,,"Shop No. 3 & 4, Avishkar Shopping Centre Gulmohar Cross road, Om Jewellers Lane Vodafone Gallery, Borivali (W Mumbai-400092,",19.2302611,72.853201,40092,Borivali (W Mumbai-400092,,FALSE,
,,,"Ground Floor, Crescent House, No 27, Colaba, Mumbai, Maharashtra 400005",18.9233232,72.83182,400005,,,FALSE,
,,,"Ground Floor, K Star Mall, Shop No.2B, Sion - Trombay Rd, Chembur, Mumbai",19.0523708,72.901627,,Chembur,,TRUE,K Star Mall
,,,"Mind Space, Shop F36 & 37 First Floor, Inorbit Mall, Malad West, Mumbai, Maharashtra",19.1834447,72.8324277,,,,TRUE,Inorbit Mall
,,,"No 21, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013",19.0051161,72.8311868,400013,,,FALSE,
,,,"Electric House, Cusrow Baug, Shop-03, Floor-Ground A Block, Shahid Bhagat Singh Rd, Colaba, Mumbai, Maharashtra 400001",18.9205212,72.8302519,400001,,,FALSE,
,,,"Gf18, Viviana Mall, Voltas Compound, Pokharan Rd Number 2, next to Jupiter Hospital, Subhash Nagar, Thane West, Thane, Maharashtra 400610",19.2085433,72.9716212,400610,Thane,,TRUE,Viviana Mall
,,,"Western Express Hwy, Ketkipada, Dahisar East, Mumbai, Maharashtra 401107",19.2610595,72.8730903,401107,,,FALSE,
,,,"Unit No - Ug10 & Ug11, Ground Flr, Korum Mall, Nr. Cadbury Compound, Easternexpress Highway, Thane, Mangal Pandey Road, Thane, Maharashtra 400606",19.2028749,72.9651598,400606,Thane,,TRUE,Korum Mall
,,,,,,,,,,
,Mango ,2,"Lal Bahadur Shastri Rd, Kurla West, Kurla, Mumbai, Maharashtra 400070",19.0723864,72.8756851,400070,,,FALSE,
,,,"high street Phoenix Mall, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013",18.994744,72.8245993,400013,,,TRUE,high street Phoenix Mall
,,,,,,,,,,
,Manyavar,10,"Ground Floor, 2 159, New Bunglow, Rajni House Lokmanya Tilak Road opp. Don Bosco School, Vazira, Borivali West, Mumbai, Maharashtra 400092",19.2296797,72.8422114,400092,,,FALSE,
,,,"Unit No.208, Infinity Mall 2nd Floor, Malad West, Mumbai, Maharashtra 400064",19.1848469,72.8345642,400064,,,TRUE,Infinity Mall 2nd Floor
,,,"Unit No 9, Ground Floor, Infiniti Mall Link Road, Phase D, Oshiwara, Lokhandwala Complex, Mumbai, Maharashtra 400053",19.1412127,72.8309064,400053,,,TRUE,Infiniti Mall Link Road
,,,"Next Roop Kala, Shop No 1, Lemagasin, Swami Vivekananda Rd, Santacruz West, Mumbai, Maharashtra 400054",19.081738,72.83766,400054,,,FALSE,
,,,"R City Mall, Unit No F/25, 1st Floor, Lal Bahadur Shastri Rd, South Wing, Ghatkopar West, Mumbai, Maharashtra 400086",19.0996854,72.9163939,400086,,,TRUE,R City Mall
,,,"Shop No: 46, Satra Park, Shimpoli Rd, near Reliance Mall, Gautam Nagar, Borivali West, Mumbai, Maharashtra 400092",19.2237975,72.8501333,400092,,,TRUE,near Reliance Mall
,,,"Level 3, Terminal 2, Chhatrapati Shivaji International Airport SRA, Domestic, Departure, Mumbai, Maharashtra 400099",19.0965797,72.8738064,400099,,,FALSE,
,,,"First Floor, Aura Biplex, Swami Vivekananda Rd, Shastri Nagar, Borivali West, Mumbai, Maharashtra 400092",19.2190208,72.851734,400092,,,FALSE,
,,,"199-201, Kalbadevi Road, near Cotton Exchange, Charni Road East, Ovalwadi, Champa Wadi, Kalbadevi, Mumbai, Maharashtra 400002",18.9517848,72.8298623,400002,,,FALSE,
,,,"UN F 05, International Business Park Oberoi Garden City, Western Express Hwy, Mumbai, Maharashtra 400063",19.1701339,72.8602807,400063,,,FALSE,
,,,,,,,,,,
,Marks & Spencer,13,"LG 03 A, Infinity II Mall, New Link Rd, Mumbai, Maharashtra 400064",19.1848469,72.8345642,400064,,,TRUE,Infinity II Mall
,,,"Corner of, &, Waterfield Road, Hill Rd, Bandra West, Mumbai, Maharashtra 400050",19.0559858,72.8341277,400050,,,FALSE,
,,,"Lal Bahadur Shastri Rd, Amrut Nagar, Ghatkopar West, Mumbai, Maharashtra 400086",19.0991894,72.9173925,400086,,,FALSE,
,,,"Unit 27 / 28, 28, Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400053",19.1736584,72.8599789,400053,,,FALSE,
,,,"Block - 2, 462, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013",18.994926,72.8252838,400013,,,FALSE,
,,,"Unit LG - 23, Lal Bahadur Shastri Rd, Kamani, Kurla West, Kurla, Mumbai, Maharashtra 400070",19.0863795,72.8889774,400070,,,FALSE,
,,,"Chhatrapati shivaji International Airport, Terminal 2, Domestic Departures, Level 3, Andheri East, Mumbai, Maharashtra 400099",19.098198,72.874498,400099,,,FALSE,
,,,"Ground floor, Inorbit Mall, Malad West, Mumbai, Maharashtra 400064",19.1729281,72.8359056,400064,,,TRUE,Inorbit Mall
,,,"Chhatrapati Shivaji International Airport Domestic Level 3 Chhatrapati Shivaji International Airport Terminal 2 Andheri, Kurla Road, Mumbai, Maharashtra 400099",19.0903694,72.8627519,400099,,,FALSE,
,,,"Samarth Aishwarya apartment New Link Road, Oshiwara, Off, KL Walawalkar Marg, Lokhandwala Complex, Andheri West, Mumbai, Maharashtra 400053",19.1454501,72.8292449,400053,,,FALSE,
,,,"38A, Phoenix Market City Mall Unit No.G22,23,24A,UG 37,38, 39C, Lal Bahadur Shastri Rd, Kurla West, Mumbai, Maharashtra 400070",19.0863795,72.8889774,400070,,,TRUE,Phoenix Market City Mall Unit No.G22
,,,"Infiniti II , Malad west Shop No.9/10, UG Floor Infiniti Mall, New Link Rd, Malad West, Mumbai, Maharashtra 400064",19.1848469,72.8345642,400064,,,TRUE,UG Floor Infiniti Mall
,,,"G-32, Inorbit Mall, Palm Beach Rd, Sector 30A, Mumbai, Maharashtra 400705",19.0657994,73.0009493,400705,,,TRUE,Inorbit Mall
,,,"Railway Station, Grand Central Mall, Seawood UG-Unit no-28, Sector 40, next to Seawood, Seawoods, Navi Mumbai, Maharashtra 400706",19.0218844,73.0185706,400706,,,TRUE,Grand Central Mall
,,,,,,,,,,
,Mufti,6,"Unit F, 44, Lal Bahadur Shastri Rd, Ghatkopar West, Mumbai, Maharashtra 400086",19.091235,72.9108678,400086,,,FALSE,
,,,"Unit No.134, First Floor, Infiniti Mall, New Link Rd, Malad West, Mumbai, Maharashtra 400064",19.1848469,72.8345642,400064,,,TRUE,Infiniti Mall
,,,"Ground Floor Phoenix Market City, Lal Bahadur Shastri Rd, Kurla West, Mumbai, Maharashtra 400070",19.0863795,72.8889774,400070,,,FALSE,
,,,"39, Hill Rd, Matunga Central Railway Workshop, Hanuman Nagar, Bandra West, Mumbai, Maharashtra 400050",19.0555643,72.8335366,400050,,,FALSE,
,,,"Unit No. F-06A, Growel's 101 Mall, Akurti Road, Kandivali East, Mumbai, Maharashtra 400101",19.2033444,72.8595734,400101,,,TRUE,Growel's 101 Mall
,,,"4V99+542, Chakala Industrial Area (MIDC), Andheri East, Mumbai, Maharashtra 400093",19.1178875,72.8677656,400093,,,FALSE,
,,,,,,,,,,
,Nautica,5,"First Floor - 20, Oberoi Mall, Western Express Hwy, Goregaon, Mumbai, Maharashtra 400063",19.173725,72.8605168,400063,,,TRUE,Oberoi Mall
,,,"462, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013",18.9940532,72.8241298,400013,,,FALSE,
,,,"Shop Ug - 80, Lal Bahadur Shastri Rd, Kamani, Kurla West, Kurla, Mumbai, Maharashtra 400070",19.0863795,72.8889774,400070,,,FALSE,
,,,"Unit Ff 119, 1st Floor, Infiniti Mall 2, New Link Rd, Mindspace, Malad West, Mumbai, Maharashtra 400064",19.1411618,72.8310538,400064,,,TRUE,Infiniti Mall 2
,,,"Shop No. 3 , Luis Belle Building, 30th Road, Dr KB Hedgewar Road, Bandra West, Mumbai, Maharashtra 400050",19.062504,72.830892,400050,,,FALSE,
,,,,,,,,,,
,Nike,12,"Eastern Express Hwy, beside Jupiter Hospital, Subhash Nagar, Thane West, Thane, Maharashtra 400606",19.2097096,72.9723931,400606,,,FALSE,
,,,"7 & 8, Prerna CHS, 4 Lokhandwala Cmplx SS cross Rd, Andheri, Opp HDFC bank, Mumbai, Maharashtra 400053",19.1465835,72.8233588,400053,,,FALSE,
,,,"Harbour View, SN 2, 29, Colaba Causeway, Opp Bank Of Baroda, Mumbai, Maharashtra 400039",18.9231464,72.8317457,400039,,,FALSE,
,,,"SN 118, 1st Flr, Infiniti Mall, Andheri Link Rd, Opp to levis, Andheri West, Mumbai, Maharashtra 400053",19.1412127,72.8309064,400053,,,TRUE,Infiniti Mall
,,,"R City Mall, Shop No F32 1st Floor, Phase 1, LBR Marg, Ghatkopar West, Mumbai, Maharashtra 400086",19.0996854,72.9163939,400086,,,TRUE,R City Mall
,,,"Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400063",19.1717979,72.8591046,400063,,,FALSE,
,,,"SN 2 & 3 Telephone Exchange, Linking Rd, opp. Khar, Shyam Vihar, Mumbai, Maharashtra 400052",19.0681316,72.8333574,400052,,,FALSE,
,,,"G 53/54, Pheonix Market City Opp to Van Heusen, Lal Bahadur Shastri Rd, Kurla West, Mumbai, Maharashtra 400070",19.086601,72.888974,400070,,,FALSE,
,,,"UNIT G-003 ,BALAJI BUSINESS PARK CO OP PREMISES SOCIETY, near Time Square Building, Marol, Andheri East, Mumbai, Maharashtra 400059",19.1078138,72.8824468,400059,,,FALSE,
,,,"R-mall Ground Floor, Lal Bahadur Shastri Rd, Kamgar Colony, Mulund West, Mumbai, Maharashtra 400080",19.1837953,72.9519821,400080,,,TRUE,
,,,"Ramee Emerald II, 85, Linking Rd, opp. ICICI Bank, Vithaldas Nagar, Santacruz West, Mumbai, Maharashtra 400054",19.0758833,72.834604,400054,,,FALSE,
,,,,,,,,,,
,ONLY,10,"Malad Link Road G-007, Ground Floor, Mumbai, Maharashtra 400064",19.1898455,72.835455,400064,,,FALSE,
,,,"Shop No. 06, Ground Floor, A Wing, Rizvi House Plot No. 34, 35-A, 36 & 36-A (CTS No. F/1117, F/1118 and F/1119, Hill Rd, near Himalaya Store, TPS II, Bandra West, Mumbai, Maharashtra 400050",19.0561107,72.834953,400050,,,FALSE,
,,,"Oberoi Mall, Western Express Hwy, Yashodham, Goregaon, Mumbai, Maharashtra 400063",19.173808,72.8605943,400063,,,TRUE,Oberoi Mall
,,,"Upper Ground Floor, Lal Bahadur Shastri Rd, Kurla, Mumbai, Maharashtra 400070",19.0863795,72.8889774,400070,,,FALSE,
,,,"G16, Senapati Bapat marg, High street Phoneix, Lower Parel, Mumbai, Maharashtra 400013",18.994744,72.8245993,400013,,,FALSE,
,,,"First Floor, Premises No. 101 DLH Mangalmurti Building, Plot No 82/29, Linking Rd, Santacruz East, Mumbai, Maharashtra 400059",19.0804792,72.8342486,400059,,,FALSE,
,,,"Shop No. G-59, Inorbit Mall, New Link Rd, Malad West, Mumbai, Maharashtra 400104",19.1729281,72.8359056,400104,,,TRUE,Inorbit Mall
